800	196.78	209.138	0.00327967	1.11294e-05	0.0072	0	145	0.0001
300	77.5065	79.6011	0.00129177	4.98272e-06	0.145867	0	45	0.0001
400	123.668	128.326	0.00206114	7.1595e-06	0.0448	0	79	0.0001
500	169.569	170.241	0.00282615	9.56221e-06	0.0132667	0	126	0.0001
900	200.716	200.973	0.00334526	1.18097e-05	0.0069	0	147	0.0001
600	202.619	206.331	0.00337698	1.14748e-05	0.0063	0	152	0.0001
1000	202.32	216.055	0.00337199	1.15739e-05	0.0053	0	150	0.0001
700	220.241	226.235	0.00367069	1.26874e-05	0.00383333	0	171	0.0001
1100	205.27	206.266	0.00342116	1.16942e-05	0.0054	0	152	0.0001
800	230.217	239.596	0.00383695	1.37087e-05	0.0033	0	179	0.0001
1200	205.215	212.403	0.00342025	1.19285e-05	0.0057	0	152	0.0001
1300	204.501	207.146	0.00340836	1.1743e-05	0.00543333	0	146	0.0001
900	232.752	237.257	0.0038792	1.39695e-05	0.00276667	0	177	0.0001
1400	205.416	213.841	0.00342359	1.18047e-05	0.005	0	155	0.0001
1000	231.864	237.953	0.00386439	1.36608e-05	0.0025	0	180	0.0001
1500	203.987	211.047	0.00339978	1.15991e-05	0.00483333	0	145	0.0001
100	19.6063	20.864	0.000326772	9.63409e-07	0.613667	0	4	0.0002
200	42.7092	45.0271	0.00071182	2.77487e-06	0.354	0	21	0.0003
100	22.8193	24.7547	0.000380322	1.17748e-06	0.567267	0	7	0.0003
200	48.9488	51.0621	0.000815813	3.04985e-06	0.3057	0	22	0.0001
300	81.51	86.1121	0.0013585	5.22385e-06	0.136333	0	48	0.0001
100	1.7068	2.04645	2.84467e-05	3.07642e-07	0.988333	0	0	0.2096
200	3.5448	3.91036	5.908e-05	1.08051e-06	0.9796	0	0	0.0364
300	6.3844	6.85938	0.000106407	2.00022e-06	0.960467	0	0	0.0032
400	11.05	11.2712	0.000184167	2.75648e-06	0.9332	0	0	0.0004
500	16.5128	16.4996	0.000275213	3.81312e-06	0.900333	0	4	0.0004
600	22.4908	23.3985	0.000374847	5.03298e-06	0.8634	0	9	0.0008
700	25.4472	26.1937	0.00042412	4.84141e-06	0.8491	0	9	0.0004
100	5.156	5.44024	8.59333e-05	1.01101e-06	0.9683	0	0	0.0088
800	27.6468	26.9088	0.00046078	5.04723e-06	0.8321	0	13	0.0008
200	10.7216	11.4215	0.000178693	2.40816e-06	0.9389	0	2	0.0024
900	29.5472	31.5804	0.000492453	5.57438e-06	0.8237	0	14	0.0008
300	20.9964	21.1488	0.00034994	5.03672e-06	0.878633	0	8	0.0004
300	92.8359	97.1793	0.00154726	5.66993e-06	0.102267	0	60	0.0001
1000	28.5348	30.1817	0.00047558	4.99284e-06	0.827467	0	12	0.0008
400	33.4936	34.9463	0.000558227	7.95847e-06	0.812967	0	16	0.0008
1100	27.9424	30.3456	0.000465707	5.03445e-06	0.835167	0	10	0.0004
500	46.1864	48.0301	0.000769773	9.44219e-06	0.745067	0	21	0.0004
1200	29.1744	29.7415	0.00048624	5.34718e-06	0.825433	0	9	0.0004
1300	28.642	30.1531	0.000477367	4.66528e-06	0.825733	0	10	0.0004
600	54.3228	52.7261	0.00090538	1.08004e-05	0.703667	0	31	0.0012
1600	203.996	212.563	0.00339993	1.15469e-05	0.00506667	0	154	0.0002
1400	29.2692	29.2556	0.00048782	4.76975e-06	0.8247	0	13	0.0004
1100	232.942	239.367	0.00388237	1.40249e-05	0.0032	0	174	0.0001
700	57.0528	57.2897	0.00095088	1.04716e-05	0.685833	0	34	0.0004
1500	29.0632	30.0816	0.000484387	5.08881e-06	0.8293	0	12	0.0004
1600	29.0088	27.4989	0.00048348	4.9702e-06	0.821033	0	13	0.0004
800	57.58	61.1881	0.000959667	1.03164e-05	0.6854	0	36	0.0012
1700	28.35	29.0703	0.0004725	4.88235e-06	0.827433	0	13	0.0004
1800	29.2916	27.9706	0.000488193	5.26538e-06	0.822733	0	11	0.0004
900	58.4356	57.2824	0.000973927	1.03847e-05	0.679933	0	34	0.0008
400	133.331	141.261	0.00222218	7.94753e-06	0.0356	0	87	0.0001
1900	28.6816	30.558	0.000478027	4.99704e-06	0.828233	0	10	0.0004
2000	27.0636	26.4837	0.00045106	4.72789e-06	0.835733	0	12	0.0016
1000	59.03	62.2388	0.000983833	1.10743e-05	0.6779	0	36	0.0004
2100	28.8664	29.4643	0.000481107	5.33357e-06	0.826167	0	13	0.0004
2200	29.9748	30.8305	0.00049958	5.51734e-06	0.8217	0	14	0.0004
1100	58.8456	58.4659	0.00098076	1.10794e-05	0.6812	0	30	0.0004
2300	30.476	31.3988	0.000507933	5.53056e-06	0.817233	0	13	0.0004
2400	30.7068	29.5671	0.00051178	5.4579e-06	0.8159	0	14	0.0008
1200	57.5416	61.4152	0.000959027	1.08959e-05	0.686133	0	34	0.0004
2500	30.3252	33.1279	0.00050542	5.60368e-06	0.822067	0	11	0.0004
1300	59.6564	61.8687	0.000994273	1.0749e-05	0.674733	0	31	0.0008
2600	31.3932	30.9662	0.00052322	6.12928e-06	0.818133	0	14	0.0004
2700	30.2036	31.1194	0.000503393	5.86205e-06	0.821233	0	14	0.0004
1400	58.7944	58.1378	0.000979907	1.11627e-05	0.6773	0	37	0.0008
2800	30.438	32.636	0.0005073	5.66288e-06	0.817267	0	13	0.0008
2900	29.9028	28.3847	0.00049838	5.549e-06	0.821833	0	12	0.0004
1500	58.3144	61.4994	0.000971907	1.11804e-05	0.684933	0	30	0.0004
400	154.118	161.24	0.00256863	9.14249e-06	0.0207	0	106	0.0001
3000	29.4736	28.3935	0.000491227	5.24644e-06	0.819067	0	13	0.0012
3100	28.5448	32.2241	0.000475747	4.7747e-06	0.823633	0	12	0.0004
1600	58.9104	57.7775	0.00098184	1.12064e-05	0.681633	0	36	0.0008
3200	28.7884	29.0993	0.000479807	5.20917e-06	0.8287	0	10	0.0004
3300	30.4192	29.2032	0.000506987	5.32307e-06	0.814433	0	15	0.0004
1700	59.532	58.2387	0.0009922	1.11468e-05	0.6728	0	35	0.0008
3400	30.5184	31.0181	0.00050864	5.30513e-06	0.8137	0	10	0.0004
3500	29.0592	30.836	0.00048432	4.83407e-06	0.8221	0	13	0.0004
1800	57.266	57.7864	0.000954433	1.04432e-05	0.685267	0	33	0.0004
3600	28.8124	29.6643	0.000480207	5.22038e-06	0.825033	0	9	0.0004
3700	29.5928	29.7989	0.000493213	5.18558e-06	0.8206	0	13	0.0004
1900	57.0912	59.4427	0.00095152	1.02678e-05	0.683733	0	32	0.0004
3800	29.4276	28.9531	0.00049046	5.06347e-06	0.819867	0	13	0.0004
2000	58.8384	61.5889	0.00098064	1.13205e-05	0.676633	0	34	0.0004
3900	29.7124	31.2174	0.000495207	5.19906e-06	0.820367	0	12	0.0004
4000	29.9488	31.4051	0.000499147	5.37547e-06	0.823067	0	14	0.0012
2100	58.3688	55.4053	0.000972813	1.07179e-05	0.677733	0	34	0.0004
4100	30.608	31.687	0.000510133	5.53942e-06	0.817167	0	11	0.0004
4200	30.2716	33.2183	0.000504527	5.23621e-06	0.816567	0	12	0.0004
2200	57.4432	58.0628	0.000957387	1.01589e-05	0.684367	0	32	0.0004
4300	29.5956	30.5515	0.00049326	5.27763e-06	0.822433	0	14	0.0004
4400	29.7892	30.8075	0.000496487	5.37973e-06	0.820333	0	12	0.0004
2300	58.3828	59.717	0.000973047	1.06591e-05	0.6819	0	32	0.0004
4500	29.4328	29.5037	0.000490547	5.36361e-06	0.8241	0	12	0.0004
4600	30.4584	30.7414	0.00050764	5.7192e-06	0.8166	0	12	0.0004
2400	57.9108	58.1125	0.00096518	1.02971e-05	0.6804	0	31	0.0004
4700	28.5392	27.9749	0.000475653	5.15411e-06	0.825967	0	12	0.0004
4800	29.7644	32.3306	0.000496073	5.39464e-06	0.8214	0	14	0.0004
2500	60.388	59.5309	0.00100647	1.08607e-05	0.6735	0	36	0.0004
500	186.707	196.746	0.00311179	1.07052e-05	0.0085	0	139	0.0001
4900	29.8812	30.4241	0.00049802	5.5575e-06	0.821267	0	15	0.0008
2600	59.2972	58.3642	0.000988287	1.06935e-05	0.674	0	32	0.0004
5000	30.6016	29.85	0.000510027	5.8681e-06	0.8175	0	13	0.0008
5100	30.3832	30.4109	0.000506387	5.54911e-06	0.8164	0	13	0.0004
2700	57.9896	57.727	0.000966493	1.06597e-05	0.685833	0	36	0.0004
5200	31.2348	32.0365	0.00052058	5.55147e-06	0.810633	0	13	0.0004
5300	30.1136	28.9139	0.000501893	5.44066e-06	0.815633	0	12	0.0004
2800	59.0276	61.4042	0.000983793	1.09001e-05	0.679133	0	30	0.0004
5400	30.4348	32.9533	0.000507247	5.88371e-06	0.8173	0	13	0.0008
100	6.8152	7.03186	0.000113587	1.43291e-06	0.960933	0	0	0.0008
2900	58.336	55.7518	0.000972267	1.06584e-05	0.6824	0	36	0.0004
200	15.4628	15.1811	0.000257713	3.80103e-06	0.909933	0	3	0.0004
300	28.6424	31.2598	0.000477373	6.93978e-06	0.838833	0	12	0.0004
3000	58.4092	56.013	0.000973487	1.05601e-05	0.672833	0	33	0.0004
400	46.6364	48.2371	0.000777273	1.04663e-05	0.744533	0	26	0.0004
3100	57.4388	59.6109	0.000957313	1.0728e-05	0.6809	0	34	0.0004
500	62.2964	65.5076	0.00103827	1.27641e-05	0.674367	0	39	0.0012
600	75.628	77.0276	0.00126047	1.48804e-05	0.6175	0	51	0.0008
100	10.084	10.8437	0.000168067	2.04653e-06	0.939567	0	1	0.0004
200	22.1308	22.9837	0.000368847	5.32784e-06	0.8734	0	7	0.0004
700	81.2228	82.9167	0.00135371	1.4939e-05	0.588033	0	49	0.0004
300	41.3816	43.3365	0.000689693	9.64384e-06	0.776133	0	22	0.0012
400	66.4964	65.7819	0.00110827	1.61247e-05	0.660233	0	38	0.0004
1700	204.891	200.568	0.00341484	1.155e-05	0.00623333	0	154	0.0001
800	84.7884	88.343	0.00141314	1.69511e-05	0.574933	0	55	0.0008
500	211.565	219.225	0.00352608	1.23557e-05	0.0053	0	160	0.0001
500	89.6688	88.0735	0.00149448	2.04826e-05	0.5678	0	62	0.0008
900	86.5752	85.0256	0.00144292	1.69762e-05	0.568	0	54	0.0004
600	103.762	105.951	0.00172936	2.15607e-05	0.5149	0	72	0.0004
1000	87.6972	92.2328	0.00146162	1.59938e-05	0.561433	0	58	0.0004
1100	87.2692	85.7975	0.00145449	1.62667e-05	0.565867	0	59	0.0004
700	109.37	112.562	0.00182283	2.23699e-05	0.492267	0	76	0.0004
1200	89.7296	86.6095	0.00149549	1.74782e-05	0.559933	0	61	0.0004
800	110.304	108.145	0.00183841	2.23396e-05	0.492167	0	78	0.0008
1300	89.3364	90.9556	0.00148894	1.76741e-05	0.558033	0	57	0.0004
900	115.882	120.452	0.00193137	2.44397e-05	0.474233	0	79	0.0004
1400	88.3116	86.7516	0.00147186	1.70579e-05	0.5602	0	59	0.0008
1200	233.584	238.363	0.00389307	1.4067e-05	0.0028	0	172	0.0001
1500	91.5884	89.9246	0.00152647	1.80372e-05	0.552967	0	62	0.0004
1000	117.566	122.234	0.00195943	2.49824e-05	0.470467	0	79	0.0004
1600	89.9476	90.3842	0.00149913	1.67883e-05	0.5532	0	62	0.0008
1100	116.544	121.63	0.00194241	2.37212e-05	0.463833	0	81	0.0004
1700	91.0972	95.213	0.00151829	1.7025e-05	0.551133	0	56	0.0004
1800	88.2884	90.3582	0.00147147	1.66744e-05	0.5626	0	53	0.0004
600	224.84	227.149	0.00374734	1.27858e-05	0.00336667	0	165	0.0001
1200	116.053	122.182	0.00193422	2.34757e-05	0.472567	0	76	0.0004
1900	91.2416	89.0957	0.00152069	1.83169e-05	0.552767	0	61	0.0004
1300	119.117	120.137	0.00198528	2.46105e-05	0.4645	0	82	0.0004
2000	88.3604	84.4339	0.00147267	1.70783e-05	0.557533	0	54	0.0004
2100	88.962	94.9057	0.0014827	1.68835e-05	0.5563	0	59	0.0004
1400	116.842	116.574	0.00194736	2.29178e-05	0.466567	0	81	0.0004
2200	88.3752	85.2237	0.00147292	1.68683e-05	0.5597	0	56	0.0004
1500	119.232	120.616	0.00198721	2.46626e-05	0.464767	0	81	0.0004
1600	118.341	116.889	0.00197235	2.36186e-05	0.4653	0	81	0.0004
1700	117.892	119.921	0.00196487	2.34564e-05	0.461367	0	81	0.0004
1800	205.129	210.731	0.00341882	1.17548e-05	0.0055	0	148	0.0001
1800	117.34	121.419	0.00195567	2.29744e-05	0.468433	0	84	0.0004
1900	116.63	117.795	0.00194384	2.28621e-05	0.4715	0	83	0.0004
600	252.945	260.336	0.00421575	1.49722e-05	0.0016	0	194	0.0001
2000	123.326	122.29	0.00205543	2.45714e-05	0.4503	0	82	0.0004
2100	121.336	125.244	0.00202227	2.34335e-05	0.450933	0	84	0.0004
2200	115.088	121.192	0.00191813	2.21963e-05	0.469167	0	82	0.0008
2300	114.4	124.349	0.00190667	2.27873e-05	0.467033	0	81	0.0004
2400	114.809	118.795	0.00191349	2.30528e-05	0.4772	0	78	0.0004
2500	117.545	124.573	0.00195909	2.34621e-05	0.469367	0	81	0.0008
1300	233.113	239.373	0.00388522	1.38005e-05	0.00316667	0	176	0.0001
2600	118.232	126.461	0.00197054	2.35162e-05	0.461133	0	84	0.0004
2700	117.813	120.996	0.00196355	2.34698e-05	0.462633	0	84	0.0004
700	244.153	256.137	0.00406921	1.4203e-05	0.00263333	0	179	0.0001
2800	118.743	118.169	0.00197905	2.4516e-05	0.4688	0	84	0.0004
2900	121.009	121.434	0.00201682	2.56108e-05	0.4565	0	86	0.0004
1900	206.632	208.644	0.00344386	1.17888e-05	0.00446667	0	149	0.0001
3000	117.069	118.375	0.00195115	2.44764e-05	0.466967	0	83	0.0004
3100	115.173	121.63	0.00191955	2.37342e-05	0.4726	0	81	0.0004
3200	113.799	113.329	0.00189665	2.27497e-05	0.473333	0	73	0.0004
3300	120.328	118.181	0.00200547	2.38881e-05	0.459667	0	88	0.0004
3400	117.83	122.364	0.00196383	2.39586e-05	0.459667	0	76	0.0004
3500	117.754	113.989	0.00196257	2.38795e-05	0.468567	0	80	0.0004
3600	116.913	120.618	0.00194855	2.39969e-05	0.4664	0	70	0.0004
3700	119.889	123.171	0.00199815	2.46015e-05	0.4611	0	81	0.0004
3800	121.241	118.776	0.00202069	2.42191e-05	0.452133	0	88	0.0008
3900	121.982	115.307	0.00203304	2.46828e-05	0.456467	0	88	0.0004
700	272.386	272.3	0.00453977	1.6881e-05	0.0012	0	214	0.0002
4000	119.579	123.208	0.00199298	2.41855e-05	0.4674	0	80	0.0004
4100	118.26	117.998	0.001971	2.42085e-05	0.462133	0	82	0.0004
1400	232.989	240.009	0.00388315	1.38407e-05	0.00276667	0	177	0.0001
2000	206.258	213.112	0.00343763	1.18305e-05	0.00516667	0	153	0.0001
4200	118.897	114.173	0.00198161	2.52786e-05	0.4641	0	86	0.0004
4300	118.724	118.157	0.00197873	2.54414e-05	0.466033	0	84	0.0004
4400	115.882	110.517	0.00193136	2.34141e-05	0.473367	0	82	0.0004
4500	116.29	118.047	0.00193817	2.22742e-05	0.470633	0	77	0.0004
800	254.638	265.821	0.00424397	1.52867e-05	0.00166667	0	196	0.0001
4600	115.877	115.172	0.00193128	2.27846e-05	0.4751	0	81	0.0004
4700	114.226	124.919	0.00190376	2.21834e-05	0.4786	0	82	0.0008
4800	119.288	116.769	0.00198813	2.49306e-05	0.463933	0	81	0.0004
4900	117.825	116.655	0.00196375	2.34634e-05	0.4643	0	85	0.0004
5000	120.981	120.549	0.00201635	2.4046e-05	0.452333	0	83	0.0004
5100	120.737	121.547	0.00201228	2.46598e-05	0.456033	0	86	0.0004
5200	119.955	120.595	0.00199925	2.41673e-05	0.4579	0	85	0.0004
5300	115.622	115.527	0.00192703	2.29885e-05	0.4634	0	83	0.0008
2100	205.945	213.059	0.00343241	1.19023e-05	0.00496667	0	151	0.0001
5400	118.704	114.133	0.00197839	2.49594e-05	0.463567	0	85	0.0004
5500	121.302	128.301	0.00202171	2.49732e-05	0.4587	0	85	0.0004
5600	118.576	123.502	0.00197627	2.40023e-05	0.458467	0	81	0.0004
5700	118.063	122.982	0.00196771	2.39134e-05	0.461367	0	82	0.0004
1500	231.876	235.4	0.0038646	1.35152e-05	0.00276667	0	176	0.0001
5800	118.644	120.698	0.00197739	2.35677e-05	0.460067	0	86	0.0008
5900	117.224	113.662	0.00195374	2.32909e-05	0.464033	0	81	0.0004
6000	118.803	127.045	0.00198005	2.43862e-05	0.4617	0	82	0.0004
6100	117.954	127.798	0.0019659	2.33447e-05	0.4686	0	80	0.0004
6200	117.873	116.47	0.00196455	2.44752e-05	0.463733	0	83	0.0004
6300	116.84	115.363	0.00194734	2.31509e-05	0.466333	0	82	0.0008
800	282.12	287.303	0.004702	1.76521e-05	0.000766667	0	215	0.0001
6400	116.597	119.239	0.00194328	2.3028e-05	0.470367	0	83	0.0008
6500	118.517	122.399	0.00197529	2.36386e-05	0.4631	0	79	0.0004
900	258.039	265.925	0.00430065	1.581e-05	0.00136667	0	192	0.0001
6600	119.544	111.801	0.0019924	2.54661e-05	0.458933	0	84	0.0004
1600	232.76	239.876	0.00387933	1.35105e-05	0.00236667	0	175	0.0001
1000	259.326	272.842	0.00432209	1.59296e-05	0.0015	0	193	0.0001
1700	232.243	230.573	0.00387071	1.38515e-05	0.00306667	0	178	0.0001
900	289.853	291.107	0.00483088	1.86267e-05	0.000766667	0	229	0.0002
1800	232.042	243.51	0.00386738	1.38173e-05	0.00323333	0	174	0.0001
1100	262.185	260.688	0.00436976	1.62071e-05	0.00133333	0	195	0.0001
1000	291.001	307.133	0.00485002	1.89232e-05	0.000433333	0	225	0.0001
1900	235.302	244.324	0.0039217	1.3992e-05	0.00243333	0	184	0.0003
1200	263.96	266.686	0.00439933	1.66171e-05	0.00116667	0	200	0.0001
2000	234.161	242.758	0.00390268	1.38205e-05	0.00313333	0	175	0.0001
1100	290.376	308.657	0.00483961	1.91681e-05	0.000733333	0	226	0.0001
1300	265.874	272.44	0.00443123	1.65274e-05	0.0017	0	201	0.0001
1400	264.84	278.265	0.004414	1.63378e-05	0.00143333	0	208	0.0002
1200	289.6	290.89	0.00482666	1.8812e-05	0.0007	0	234	0.0001
1500	263.209	270.102	0.00438682	1.65464e-05	0.00106667	0	211	0.0001
1300	290.695	292.24	0.00484492	1.84434e-05	0.0007	0	224	0.0001
1600	259.866	267.402	0.00433111	1.59919e-05	0.0017	0	201	0.0001
1400	289.213	286.208	0.00482022	1.85955e-05	0.000633333	0	223	0.0001
1700	262.12	271.8	0.00436866	1.65527e-05	0.00153333	0	202	0.0001
1800	261.662	269.692	0.00436103	1.63854e-05	0.00126667	0	204	0.0001
1500	289.708	298.648	0.00482846	1.88e-05	0.000833333	0	220	0.0001
1900	262.741	276.101	0.00437901	1.62635e-05	0.00106667	0	196	0.0001
1600	290.979	302.725	0.00484965	1.91669e-05	0.000666667	0	224	0.0001
2000	261.321	267.419	0.00435535	1.61734e-05	0.00136667	0	202	0.0001
1700	293.28	302.159	0.00488799	1.936e-05	0.0005	0	233	0.0001
1800	291.883	299.847	0.00486472	1.91997e-05	0.000866667	0	228	0.0001
1900	290.341	301.789	0.00483903	1.88887e-05	0.0004	0	230	0.0002
2000	292.229	301.754	0.00487048	1.92041e-05	0.0006	0	227	0.0001
2100	290.596	300.454	0.00484327	1.88155e-05	0.0006	0	224	0.0001
2200	289.79	298.219	0.00482983	1.85588e-05	0.000366667	0	230	0.0001
2300	290.975	303.863	0.00484958	1.91546e-05	0.000533333	0	232	0.0002
2400	290.302	302.192	0.00483837	1.87335e-05	0.000666667	0	229	0.0001
2500	291.587	295.534	0.00485978	1.91519e-05	0.000666667	0	229	0.0001
2600	292.144	297.04	0.00486907	1.89727e-05	0.0007	0	234	0.0001
2700	292.482	297.029	0.00487471	1.91536e-05	0.000733333	0	234	0.0001
2800	291.544	300.142	0.00485907	1.91846e-05	0.000866667	0	230	0.0001
100	12.6272	13.2887	0.000210453	2.48461e-06	0.925167	0	3	0.0008
200	28.6112	29.5935	0.000476853	7.97411e-06	0.845433	0	14	0.0012
300	53.7596	56.602	0.000895993	1.47067e-05	0.7225	0	32	0.0004
100	13.7344	13.3356	0.000228907	2.60573e-06	0.9187	0	2	0.0004
200	29.4284	30.3426	0.000490473	6.98795e-06	0.835667	0	13	0.0004
400	83.8576	83.4875	0.00139763	2.00426e-05	0.5857	0	53	0.0004
300	57.8612	59.3001	0.000964353	1.40038e-05	0.702	0	34	0.0004
400	96.9632	99.6713	0.00161605	2.32371e-05	0.546333	0	64	0.0008
500	109.393	107.77	0.00182322	2.3565e-05	0.498833	0	74	0.0004
500	129.496	129.728	0.00215826	2.80376e-05	0.439433	0	93	0.0004
600	128.083	125.8	0.00213472	2.67022e-05	0.436767	0	88	0.0004
600	151.413	155.601	0.00252355	3.13394e-05	0.376867	0	108	0.0004
700	136.974	148.301	0.0022829	2.83511e-05	0.410667	0	100	0.0004
800	140.315	143.357	0.00233858	2.83859e-05	0.4074	0	102	0.0004
700	164.94	169.005	0.00274899	3.60923e-05	0.3514	0	123	0.0004
900	144.188	135.103	0.00240313	3.04623e-05	0.3897	0	102	0.0004
800	167.9	170.046	0.00279834	3.55271e-05	0.341367	0	128	0.0004
1000	148.347	154.468	0.00247245	3.17562e-05	0.383967	0	110	0.0004
900	174.194	177.388	0.00290324	3.74927e-05	0.3263	0	131	0.0004
1100	148.991	152.483	0.00248319	3.1464e-05	0.382	0	112	0.0004
1200	147.841	150.621	0.00246401	3.09113e-05	0.385367	0	103	0.0004
1000	177.656	172.67	0.00296094	4.01071e-05	0.322367	0	136	0.0004
1300	149.167	145.824	0.00248611	3.12273e-05	0.3816	0	113	0.0004
1100	177.751	179.821	0.00296252	3.86275e-05	0.3182	0	135	0.0008
1400	147.903	147.059	0.00246505	3.07406e-05	0.384533	0	109	0.0004
1500	146.738	146.965	0.00244563	3.0167e-05	0.385267	0	105	0.0004
1200	175.995	170.783	0.00293325	3.83398e-05	0.3206	0	130	0.0004
1600	149.538	151.311	0.0024923	3.09861e-05	0.3815	0	111	0.0004
1300	176.984	183.329	0.00294973	3.84631e-05	0.320167	0	128	0.0004
1700	148.032	145.042	0.00246719	3.12578e-05	0.387533	0	104	0.0004
1400	178.992	180.62	0.0029832	3.89757e-05	0.316567	0	137	0.0004
1800	143.927	154.279	0.00239878	3.0031e-05	0.392233	0	103	0.0004
1900	142.968	141.359	0.00238281	2.95944e-05	0.3939	0	105	0.0004
1500	175.269	182.503	0.00292115	3.81071e-05	0.325933	0	135	0.0008
2000	145.934	146.642	0.00243223	2.94271e-05	0.386067	0	112	0.0004
1600	175.479	167.328	0.00292465	3.97309e-05	0.326367	0	131	0.0004
2100	147.196	155.546	0.00245327	3.03224e-05	0.387667	0	108	0.0004
2200	150.428	150.415	0.00250713	3.21316e-05	0.381733	0	118	0.0012
1700	176.819	180.115	0.00294699	4.05514e-05	0.323633	0	132	0.0004
2300	152.082	153.43	0.00253469	3.20581e-05	0.376067	0	115	0.0004
1800	178.57	175.873	0.00297616	3.91809e-05	0.3154	0	137	0.0004
2400	149.73	153.541	0.00249549	3.19227e-05	0.378767	0	107	0.0004
2500	147.552	146.656	0.00245921	3.16369e-05	0.386567	0	110	0.0004
1900	182.11	172.681	0.00303516	4.20749e-05	0.3155	0	141	0.0004
2600	149.973	147.451	0.00249955	3.10229e-05	0.384967	0	111	0.0004
2000	180.138	175.187	0.00300231	4.01665e-05	0.316833	0	137	0.0004
2700	150.39	147.095	0.00250649	3.2205e-05	0.378367	0	108	0.0004
2800	148.696	146.019	0.00247827	3.07285e-05	0.386333	0	111	0.0004
2100	180.16	171.745	0.00300267	3.84442e-05	0.314833	0	126	0.0004
2900	147.996	146.231	0.00246661	3.15051e-05	0.382633	0	111	0.0004
2200	178.206	183.664	0.00297011	3.87185e-05	0.3236	0	136	0.0004
3000	146.522	155.156	0.00244204	3.07577e-05	0.383367	0	104	0.0004
3100	144.202	148.202	0.00240337	2.99283e-05	0.3925	0	101	0.0004
2300	178.312	168.972	0.00297187	3.86013e-05	0.318533	0	130	0.0004
3200	143.386	152.124	0.00238977	2.99851e-05	0.394333	0	105	0.0008
2400	181.474	179.7	0.00302457	4.12808e-05	0.3104	0	136	0.0004
3300	145.172	151.782	0.00241953	3.12357e-05	0.387567	0	109	0.0004
3400	146.608	155.622	0.00244347	3.09285e-05	0.3896	0	106	0.0004
2500	179.251	176.83	0.00298751	3.93123e-05	0.317233	0	132	0.0004
3500	145.506	159.919	0.00242509	3.14757e-05	0.389133	0	105	0.0004
2600	180.16	169.934	0.00300267	4.10576e-05	0.315733	0	137	0.0004
3600	149.327	147.623	0.00248878	3.09245e-05	0.3886	0	109	0.0004
3700	146.58	150.903	0.00244299	3.1105e-05	0.388267	0	101	0.0004
2700	180.026	170.376	0.00300044	3.90012e-05	0.308133	0	132	0.0004
3800	146.382	149.92	0.00243969	3.01992e-05	0.390267	0	101	0.0004
2800	177.766	183.193	0.00296276	4.01644e-05	0.3229	0	141	0.0008
3900	145.759	147.221	0.00242931	3.08483e-05	0.392167	0	103	0.0004
4000	146.997	149.125	0.00244995	3.13668e-05	0.3901	0	106	0.0004
2900	177.72	183.639	0.00296201	3.88409e-05	0.315033	0	130	0.0004
4100	147.778	154.349	0.00246297	3.14241e-05	0.389067	0	101	0.0004
3000	176.005	185.654	0.00293341	3.86378e-05	0.321867	0	128	0.0004
4200	146.745	143.482	0.00244575	2.9107e-05	0.386	0	105	0.0004
3100	177.287	174.677	0.00295478	3.96323e-05	0.319633	0	134	0.0004
4300	148.57	156.834	0.00247616	3.03721e-05	0.3819	0	110	0.0004
4400	146.328	135.607	0.0024388	3.05901e-05	0.3868	0	108	0.0004
3200	177.867	174.069	0.00296445	4.01938e-05	0.317333	0	135	0.0004
4500	148.89	151.603	0.00248151	3.08219e-05	0.379367	0	109	0.0004
3300	176.476	183.068	0.00294127	3.77925e-05	0.318867	0	131	0.0004
4600	150.189	148.822	0.00250315	3.20662e-05	0.376933	0	111	0.0004
4700	150.637	156.511	0.00251061	3.22413e-05	0.379133	0	104	0.0004
3400	171.689	183.065	0.00286148	3.65699e-05	0.329067	0	121	0.0004
4800	149.229	152.003	0.00248715	3.23054e-05	0.3833	0	105	0.0004
3500	171.982	179.144	0.00286636	3.74766e-05	0.3299	0	129	0.0004
4900	150.527	141.836	0.00250879	3.14976e-05	0.379567	0	103	0.0004
3600	172.204	177.732	0.00287007	3.63721e-05	0.328333	0	134	0.0004
5000	149.531	152.227	0.00249218	3.27947e-05	0.380667	0	110	0.0004
3700	172.964	180.585	0.00288273	3.65695e-05	0.333167	0	129	0.0004
5100	148.386	143.901	0.00247311	3.26858e-05	0.391267	0	111	0.0008
5200	150.388	151.942	0.00250647	3.19247e-05	0.3802	0	108	0.0004
3800	172.339	177.797	0.00287232	3.75583e-05	0.330133	0	130	0.0004
5300	152.06	148.358	0.00253434	3.18052e-05	0.3787	0	113	0.0004
3900	175.218	177.037	0.0029203	3.99013e-05	0.324167	0	132	0.0004
5400	152.275	157.762	0.00253792	3.12502e-05	0.372567	0	108	0.0004
4000	174.478	169.707	0.00290796	3.93412e-05	0.3264	0	133	0.0004
5500	148.958	145.835	0.00248263	3.27197e-05	0.383533	0	111	0.0004
5600	151.179	158.844	0.00251965	3.26618e-05	0.379933	0	107	0.0004
4100	172.475	181.565	0.00287458	3.77271e-05	0.329967	0	132	0.0004
5700	148.257	151.922	0.00247095	3.0675e-05	0.3863	0	109	0.0004
4200	174.287	163.633	0.00290479	3.74031e-05	0.327433	0	126	0.0004
5800	149.743	150.757	0.00249572	3.11442e-05	0.377667	0	100	0.0004
4300	176.849	181.811	0.00294748	3.9543e-05	0.321633	0	130	0.0004
